Unnamed: 0_level_0,pls 74  12012022,pls 71 a 12012022,pls 106 13012022,pls 104 13012022,pls 102 13012022,pls 100 13012022,pls 103 14012022,pls 101 REP 14012022,pls 75 13012022,pls 84  12012022,pls 107 a 12012022,pls 109 13012022,pls 113 13012022,pls 108 13012022,pls 110 13012022,pls 112 13012022,pls 116  12012022,pls 121 a 12012022,pls 118 a 12012022,pls 119 13012022,pls 115 13012022,pls 89 14012022,pls 120 13012022,pls 88 13012022,pls 129  12012022,pls 127 a 12012022,pls 70 a 12012022,pls 97 13012022,pls 123 13012022,pls 96a 14012022,pls 128 rep 14012022,pls 126 14012022,pls 124 14012022,pls 125 13012022,LPS934 150124,LPS935 150124,LPS936 150124,LPS937 150124,LPS938 150124,LPS939 150124,LPS940 150124,LPS941 150124,LPS942 150124,LPS943 150124,LPS944 160124,LPS945 160124,LPS946 160124,LPS947 160124,LPS948 160124,LPS949 160124,LPS950 160124,LPS951 160124,LPS952 160124,LPS953 160124,LPS954 160124,LPS955 160124,LPS956 160124,LPS957 160124,LPS958 160124,LPS959 160124,LPS960 160124,LPS961 160124,LPS962 160124,LPS963 160124,VECPAC 3307 290124,VECPAC 3319 290124,VECPAC 3329 290124,VECPAC 3336 290124,VECPAC 3337 290124,VECPAC 3354 290124,VECPAC 3371 290124,VECPAC3302 260124,VECPAC3353 260124,VECPAC3369 260124,VECPAC3673 250124,VECPAC3674 250124,VECPAC3675 250124,VECPAC3677 250124,VECPAC3678 250124,VECPAC3679 250124,VECPAC3680 250124,VECPAC3681 250124,VECPAC3687 260124,VECPAC3688 260124,VECPAC3697 260124,VECPAC 3347 290124,VECPAC 3352 290124,VECPAC 3355 290124,VECPAC 3664 290124,VECPAC 3665 290124,VECPAC 3689 290124,VECPAC3296 300124,VECPAC3303 300124,VECPAC3304 300124,VECPAC3306 300124,VECPAC3318 300124,VECPAC3328 300124,VECPAC3330 300124,VECPAC3334 300124,VECPAC3356 300124,VECPAC3370 300124,DSS73 REP 190124,DSS76 REP 190124,DSS77 REP 190124,DSS896 180124,DSS897 180124,DSST0.5 180124,DSST0.6 180124,DSST0.7 180124,DSST0.8 180124,DSS107 190124,DSS901 190124,DSS902 190124,DSST1.5 190124,DSST1.6 190124,DSST1.7 190124,DSST1.8 190124,DSS85 230124,DSS87 230124,DSS90 230124,DSS117 REP 310124,DSS122 230124,DSS906 230124,DSS907 230124,DSST3.6 230124,DSST3.7 230124,DSST3.8 230124,DSS91 REP 310124,DSS94 250124,DSS95 250124,DSS125 250124,DSS126 250124,DSS127 250124,DSS129 250124,DSS911 REP 250124,DSS912 REP 250124,DSST5.5 REP 250124,DSST5.6 REP 250124,DSST5.7 REP 250124,DSST5.8 250124
1-Hydroxy-3-methoxy-6-methylanthraquinone,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.15352281658361,21.073193919542305,19.946340963125515,NaN,21.42695555619607,23.47310542654462,NaN,22.909041518980185,22.54371823688108,23.009117922999604,19.594945540075432,NaN,NaN,20.151316438783468,20.285149166217668,20.014963555599007,20.526868644550234,20.392407841272703,20.285149166217668,20.560585259045272,20.358453827106576,19.91119356799036,NaN,20.252560034627503,20.63740216557142,20.080247199383944,20.014963555599007,20.216387703314663,NaN,20.04779836421476,20.83648067963132,19.663100012333995,20.422710135058562,24.938359728783716,24.614538621651164,24.092374043338083,23.20048609159265,24.46289028297329,24.938359728783716,24.938359728783716,20.757624219845212,NaN,23.056475296718723,NaN,NaN,22.806878550088893,25.034934211294985,25.034934211294985,24.232043212159,21.525786691263573,23.106483956295904,24.614538621651164,24.85391119558812,24.85391119558812,24.690827413955606,25.11100543999637,24.85391119558812,23.826428080266883,24.30708903494744,25.11100543999637,25.741355044964873,21.756560595781767,22.7581877783642,21.993195549915313,22.284584548286958,20.323960553611673,21.073193919542305,20.488458548057668,NaN,19.6266660600573,20.358453827106576,NaN,19.73350380143754,21.03615441628,NaN,22.7027878466654,22.595169167028274,NaN,NaN,12.144159456653126,NaN,NaN,15.895446410680577,14.950724312235941,15.35089931163514,15.38813245611064,NaN,NaN,16.13262003259757,14.402006672932645,15.38813245611064,15.122979261923312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.169885611303295,9.905101550859877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.842143182536182,13.717905634546174,12.953837675907485
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",23.47310542654462,25.11100543999637,24.232043212159,24.30708903494744,24.30708903494744,24.46289028297329,24.537126095160744,24.614538621651164,23.95630470933661,23.887259823558153,25.46514252694942,24.092374043338083,23.63558315462553,25.27690015030093,24.614538621651164,24.391214806739097,24.391214806739097,23.588111606568535,23.95630470933661,24.232043212159,24.15110002272825,23.588111606568535,24.15110002272825,23.95630470933661,22.7581877783642,23.52955530163893,24.765500750094354,23.63558315462553,24.85391119558812,24.012693359928875,24.092374043338083,23.31687113177912,24.537126095160744,23.69663144218099,25.46514252694942,24.765500750094354,25.383102769329895,25.11100543999637,25.191679340168577,24.938359728783716,25.27690015030093,25.11100543999637,25.383102769329895,25.034934211294985,25.27690015030093,25.55218927673239,25.64429911241584,25.46514252694942,25.55218927673239,24.765500750094354,25.46514252694942,25.034934211294985,25.11100543999637,25.383102769329895,26.07243658482911,26.391715150467068,25.27690015030093,24.85391119558812,25.741355044964873,25.85123669787415,24.85391119558812,25.55218927673239,25.64429911241584,24.765500750094354,24.765500750094354,25.85123669787415,24.690827413955606,24.15110002272825,25.191679340168577,25.11100543999637,23.761611453805916,25.383102769329895,24.85391119558812,25.11100543999637,24.012693359928875,24.537126095160744,24.690827413955606,24.092374043338083,24.391214806739097,25.741355044964873,25.191679340168577,24.690827413955606,24.690827413955606,24.46289028297329,24.46289028297329,24.30708903494744,25.27690015030093,24.765500750094354,24.690827413955606,25.191679340168577,25.64429911241584,25.191679340168577,24.938359728783716,24.092374043338083,24.537126095160744,24.938359728783716,24.614538621651164,24.391214806739097,25.383102769329895,22.858612898216396,23.252998208197848,25.11100543999637,25.64429911241584,25.741355044964873,25.64429911241584,25.957634503470494,25.11100543999637,25.11100543999637,24.537126095160744,24.537126095160744,NaN,25.55218927673239,25.191679340168577,25.64429911241584,24.938359728783716,25.85123669787415,24.537126095160744,25.85123669787415,25.85123669787415,25.191679340168577,25.85123669787415,25.957634503470494,24.614538621651164,24.232043212159,25.46514252694942,26.07243658482911,24.765500750094354,24.85391119558812,25.27690015030093,25.55218927673239,25.11100543999637,25.55218927673239,25.191679340168577,24.232043212159,24.85391119558812,24.765500750094354,25.55218927673239,24.391214806739097,24.765500750094354,23.426637006635033
1-Monoacetin,14.588839863286216,15.938583466799596,15.062105679457824,17.010148326460175,10.05493385099462,15.654223002134046,15.434108325797268,13.901800457371426,14.588839863286216,15.215042670142742,17.29624596234169,14.736990480874836,12.313734544388016,9.364198372605081,13.800700922165284,NaN,14.208508559805846,11.43979463777961,14.648641973610188,14.788751009832776,12.749300753338144,14.338432159272156,15.654223002134046,15.568775762115319,14.060887100665703,13.303012620849046,15.062105679457824,14.060887100665703,14.736990480874836,15.003233768504735,15.654223002134046,14.788751009832776,16.054392115645037,14.338432159272156,15.77451070272057,15.003233768504735,15.52172681792488,15.732395246467032,15.654223002134046,15.062105679457824,15.732395246467032,NaN,15.938583466799596,15.611962469889445,NaN,15.253639353335721,15.697003810299865,15.77451070272057,15.568775762115319,15.169885611303295,14.950724312235941,NaN,14.736990480874836,NaN,15.77451070272057,15.938583466799596,15.52172681792488,15.169885611303295,15.654223002134046,15.697003810299865,15.062105679457824,15.52172681792488,15.38813245611064,15.938583466799596,16.894778830123844,17.223508435554717,15.003233768504735,17.223508435554717,16.73654943185071,15.975300786737833,15.38813245611064,NaN,15.938583466799596,15.697003810299865,15.697003810299865,15.77451070272057,14.588839863286216,NaN,15.253639353335721,15.938583466799596,15.697003810299865,15.122979261923312,14.648641973610188,NaN,15.654223002134046,16.215541400842728,15.35089931163514,15.169885611303295,15.062105679457824,16.017487775828236,15.253639353335721,15.38813245611064,16.403745889150546,16.215541400842728,NaN,16.475847776374543,15.975300786737833,15.122979261923312,16.403745889150546,15.654223002134046,14.338432159272156,18.291502392835746,18.553006774511164,18.622170744033415,NaN,NaN,NaN,NaN,NaN,NaN,20.285149166217668,NaN,NaN,NaN,NaN,NaN,NaN,18.360881511713433,19.397724062059265,18.490863755558856,18.86158765681636,19.363813402452735,16.62553526691028,NaN,NaN,NaN,NaN,19.261204403407167,18.553006774511164,17.887803085166347,18.258605403763795,18.795014917694424,18.826836898539522,18.258605403763795,NaN,NaN,NaN,NaN,NaN,NaN
1-Octadecanol,19.126717404870323,21.073193919542305,19.261204403407167,19.094035069274838,19.767665707061283,20.67514080990835,19.979075690193277,NaN,20.453821656872396,NaN,19.767665707061283,20.151316438783468,20.080247199383944,20.453821656872396,20.91211401018567,21.993195549915313,19.533474991940103,20.392407841272703,20.323960553611673,20.080247199383944,20.323960553611673,NaN,21.203783958156674,20.285149166217668,18.16773085779488,20.216387703314663,20.560585259045272,18.46039177415243,20.63740216557142,20.67514080990835,19.02619312355911,17.78390467074889,19.56792817044421,NaN,22.13941527144399,21.710135819779172,21.57228531950238,22.33493912245732,21.756560595781767,21.847458675587028,21.475302381792005,21.660218087288506,21.615322667881024,22.044423488512308,21.993195549915313,21.57228531950238,NaN,21.993195549915313,21.42695555619607,21.799714086992587,22.13941527144399,22.33493912245732,21.893746775405834,22.54371823688108,22.044423488512308,21.382551316490815,22.13941527144399,22.240570277706457,22.240570277706457,22.54371823688108,22.19248845575994,21.710135819779172,22.595169167028274,22.284584548286958,22.284584548286958,22.909041518980185,22.284584548286958,22.806878550088893,22.956920107690127,22.44117246036038,21.756560595781767,NaN,22.240570277706457,21.993195549915313,21.615322667881024,22.19248845575994,21.799714086992587,21.615322667881024,21.660218087288506,22.33493912245732,22.240570277706457,22.13941527144399,21.57228531950238,NaN,22.044423488512308,22.19248845575994,22.284584548286958,21.847458675587028,22.09844462357361,23.20048609159265,NaN,22.858612898216396,22.7027878466654,22.33493912245732,21.993195549915313,22.54371823688108,22.64883878724547,21.948685047891228,22.044423488512308,22.044423488512308,21.57228531950238,19.160238078707113,19.836496176111527,19.397724062059265,21.525786691263573,22.284584548286958,21.993195549915313,21.57228531950238,21.33562415037705,21.33562415037705,20.358453827106576,22.489650694902025,21.993195549915313,21.57228531950238,21.382551316490815,22.13941527144399,21.475302381792005,20.526868644550234,NaN,19.261204403407167,19.160238078707113,18.490863755558856,21.756560595781767,21.42695555619607,21.948685047891228,21.756560595781767,21.28917036451266,18.929190614745664,19.91119356799036,21.382551316490815,20.118921129193335,20.216387703314663,18.727598234104924,18.46039177415243,21.57228531950238,21.42695555619607,21.42695555619607,21.42695555619607,22.09844462357361,21.948685047891228
"1-Octanol, 2-butyl-",14.648641973610188,19.126717404870323,19.434436171321853,18.896537016381107,NaN,19.533474991940103,NaN,18.291502392835746,19.126717404870323,NaN,18.589644323470754,18.32797579134396,16.017487775828236,19.160238078707113,18.490863755558856,19.73350380143754,19.767665707061283,17.14953303640925,17.5580020863933,NaN,18.826836898539522,17.522953018989853,NaN,18.490863755558856,16.253616062713444,18.13164317390925,19.466999569632065,NaN,18.622170744033415,NaN,NaN,15.611962469889445,12.058002609923262,18.096030428626225,19.869095045833426,19.801813167771392,18.687616783896345,20.422710135058562,21.42695555619607,19.91119356799036,20.252560034627503,19.228040595242685,21.660218087288506,18.46039177415243,21.42695555619607,21.33562415037705,21.03615441628,20.757624219845212,20.285149166217668,21.249005677815184,20.151316438783468,20.392407841272703,21.57228531950238,21.28917036451266,21.073193919542305,21.799714086992587,20.488458548057668,21.756560595781767,20.957354149126097,19.261204403407167,19.663100012333995,20.83648067963132,19.29985654256866,18.727598234104924,21.525786691263573,21.893746775405834,19.73350380143754,21.993195549915313,21.158814952450467,20.87123443192514,20.717649578281822,20.151316438783468,21.158814952450467,20.83648067963132,20.181487802488874,21.57228531950238,18.023895826383765,19.91119356799036,20.422710135058562,20.285149166217668,21.382551316490815,20.151316438783468,20.995487302037592,20.04779836421476,21.03615441628,19.126717404870323,19.869095045833426,18.490863755558856,19.533474991940103,19.397724062059265,19.126717404870323,17.364590249886664,18.52083256380398,19.73350380143754,19.73350380143754,18.2285859057309,18.826836898539522,18.13164317390925,19.330167551198027,20.453821656872396,19.228040595242685,16.33331926838109,16.661446500309406,16.054392115645037,18.994123142876553,17.99024305751185,19.767665707061283,18.05899936741766,20.04779836421476,17.853053332348683,18.589644323470754,20.252560034627503,18.727598234104924,18.929190614745664,19.363813402452735,19.663100012333995,17.671969240880273,18.553006774511164,18.2285859057309,17.045215614636067,18.258605403763795,18.622170744033415,18.86158765681636,19.946340963125515,17.958856326598763,20.252560034627503,20.323960553611673,18.52083256380398,18.795014917694424,18.658998875246564,17.186481991369174,17.638332314110656,17.887803085166347,16.513980822270014,20.63740216557142,20.526868644550234,20.422710135058562,21.03615441628,18.687616783896345,19.466999569632065
1-Octanol,15.479261554158796,15.568775762115319,15.568775762115319,15.122979261923312,16.475847776374543,16.367402578877858,15.938583466799596,15.52172681792488,15.35089931163514,14.842143182536182,15.062105679457824,15.003233768504735,14.842143182536182,16.092210075488843,15.814996761677646,16.44195139604374,14.788751009832776,12.749300753338144,15.253639353335721,15.169885611303295,15.38813245611064,15.611962469889445,14.842143182536182,15.732395246467032,13.49415205054083,14.588839863286216,14.1503717925765,13.204802479853797,15.062105679457824,13.901800457371426,13.800700922165284,11.97819041850458,15.003233768504735,NaN,NaN,13.40410324211148,17.5580020863933,18.687616783896345,12.749300753338144,11.055278153658929,17.32909941266864,18.2285859057309,18.727598234104924,18.32797579134396,18.32797579134396,NaN,NaN,18.658998875246564,12.434010928051622,11.105510696901947,NaN,18.023895826383765,17.853053332348683,18.096030428626225,17.99024305751185,18.896537016381107,18.396012043834787,18.52083256380398,17.958856326598763,18.687616783896345,17.29624596234169,11.654591404474774,14.466944255940387,18.553006774511164,18.727598234104924,19.330167551198027,18.86158765681636,19.228040595242685,NaN,18.658998875246564,18.258605403763795,NaN,14.89987667050003,18.396012043834787,18.13164317390925,18.622170744033415,18.196766519928378,12.144159456653126,13.043092290348532,18.727598234104924,12.848073154354571,11.351200126999805,18.05899936741766,NaN,NaN,18.13164317390925,NaN,17.116452972412198,17.853053332348683,NaN,13.49415205054083,NaN,18.096030428626225,18.05899936741766,18.023895826383765,18.795014917694424,18.396012043834787,12.144159456653126,17.14953303640925,17.815160283078043,17.815160283078043,NaN,11.43979463777961,NaN,15.938583466799596,NaN,17.32909941266864,17.600433704159773,19.330167551198027,18.994123142876553,16.894778830123844,16.253616062713444,19.594945540075432,19.126717404870323,NaN,18.86158765681636,18.963265144319635,NaN,17.853053332348683,17.364590249886664,17.045215614636067,15.77451070272057,18.795014917694424,19.594945540075432,18.826836898539522,19.261204403407167,18.826836898539522,16.854210853168134,17.5580020863933,17.918600456368704,17.260718949995255,18.13164317390925,17.045215614636067,16.475847776374543,19.801813167771392,19.767665707061283,19.49831002632055,19.594945540075432,19.191472809606147,18.658998875246564
"1-Octene, 2-methyl-",19.434436171321853,19.397724062059265,19.094035069274838,18.994123142876553,19.594945540075432,19.466999569632065,18.826836898539522,18.687616783896345,19.330167551198027,19.094035069274838,17.404762699626442,18.826836898539522,19.29985654256866,19.56792817044421,19.261204403407167,19.869095045833426,19.261204403407167,17.70885472020739,19.533474991940103,19.594945540075432,18.258605403763795,19.330167551198027,19.29985654256866,19.261204403407167,18.994123142876553,17.918600456368704,19.02619312355911,17.260718949995255,19.228040595242685,18.396012043834787,18.589644323470754,18.291502392835746,19.126717404870323,17.32909941266864,21.660218087288506,21.525786691263573,21.710135819779172,22.489650694902025,21.525786691263573,21.799714086992587,22.393939482658137,22.595169167028274,22.595169167028274,22.09844462357361,21.948685047891228,21.847458675587028,21.948685047891228,21.799714086992587,21.710135819779172,22.19248845575994,20.83648067963132,20.87123443192514,21.118189275147675,21.118189275147675,21.118189275147675,22.19248845575994,22.240570277706457,21.993195549915313,21.893746775405834,21.475302381792005,20.560585259045272,21.249005677815184,21.475302381792005,21.799714086992587,22.33493912245732,22.7581877783642,22.44117246036038,22.393939482658137,22.489650694902025,20.63740216557142,21.249005677815184,19.397724062059265,NaN,17.600433704159773,20.63740216557142,21.382551316490815,19.533474991940103,21.03615441628,20.285149166217668,21.993195549915313,22.284584548286958,21.993195549915313,20.181487802488874,NaN,16.475847776374543,22.044423488512308,21.525786691263573,20.285149166217668,21.42695555619607,21.847458675587028,22.33493912245732,20.87123443192514,22.044423488512308,21.948685047891228,20.216387703314663,22.09844462357361,NaN,20.63740216557142,21.893746775405834,20.285149166217668,20.392407841272703,NaN,18.13164317390925,NaN,NaN,NaN,NaN,20.717649578281822,20.252560034627503,19.946340963125515,NaN,20.560585259045272,21.118189275147675,20.216387703314663,19.663100012333995,NaN,20.757624219845212,19.397724062059265,14.68731845333075,NaN,NaN,NaN,NaN,20.87123443192514,20.717649578281822,NaN,19.801813167771392,NaN,NaN,NaN,18.622170744033415,16.054392115645037,13.800700922165284,17.600433704159773,20.453821656872396,17.748487998444325,NaN,19.70193387560983,NaN,18.096030428626225
"1-Pentene, 3,3-dimethyl-",NaN,NaN,NaN,21.158814952450467,NaN,NaN,NaN,NaN,NaN,14.950724312235941,18.727598234104924,20.453821656872396,21.03615441628,NaN,NaN,NaN,NaN,21.03615441628,NaN,NaN,NaN,14.950724312235941,NaN,NaN,20.04779836421476,15.697003810299865,19.363813402452735,20.526868644550234,NaN,20.488458548057668,20.285149166217668,20.392407841272703,NaN,20.91211401018567,NaN,NaN,NaN,NaN,NaN,NaN,24.012693359928875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.52955530163893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.012693359928875,24.092374043338083,NaN,NaN,NaN,NaN,24.30708903494744,NaN,NaN,NaN,23.761611453805916,NaN,NaN,23.31687113177912,23.887259823558153,NaN,NaN,NaN,NaN,24.614538621651164,NaN,NaN,24.232043212159,24.092374043338083,NaN,NaN,NaN,23.887259823558153,NaN,NaN,NaN,NaN,NaN,NaN,23.887259823558153,NaN,NaN,NaN,NaN,NaN,21.073193919542305,20.63740216557142,20.181487802488874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.70193387560983,19.6266660600573,19.533474991940103,NaN,NaN,NaN,NaN,NaN,NaN,21.475302381792005,NaN,17.5580020863933,20.957354149126097,NaN,19.330167551198027,19.094035069274838,NaN,NaN,NaN,NaN,NaN,NaN
1-Phenethylamine,19.73350380143754,NaN,20.285149166217668,18.360881511713433,19.434436171321853,19.801813167771392,19.434436171321853,20.080247199383944,20.181487802488874,17.5580020863933,NaN,20.118921129193335,21.249005677815184,NaN,19.801813167771392,19.801813167771392,NaN,20.597634017549996,19.801813167771392,19.73350380143754,19.663100012333995,20.957354149126097,20.216387703314663,20.014963555599007,20.7955138637401,21.42695555619607,18.761605023438435,19.56792817044421,19.191472809606147,18.622170744033415,18.196766519928378,20.358453827106576,19.02619312355911,19.767665707061283,NaN,16.166726318448305,16.054392115645037,16.768883302265735,16.93341414978592,NaN,16.81359539151657,15.975300786737833,17.600433704159773,NaN,NaN,18.096030428626225,16.215541400842728,17.010148326460175,16.972405459115336,14.060887100665703,13.901800457371426,16.854210853168134,16.092210075488843,16.972405459115336,NaN,NaN,NaN,15.434108325797268,16.696394356109224,15.975300786737833,NaN,16.092210075488843,16.215541400842728,17.14953303640925,15.611962469889445,15.732395246467032,NaN,16.13262003259757,NaN,15.122979261923312,NaN,NaN,NaN,14.588839863286216,NaN,NaN,15.062105679457824,NaN,14.648641973610188,NaN,15.003233768504735,13.901800457371426,13.901800457371426,NaN,NaN,NaN,15.479261554158796,NaN,15.122979261923312,15.215042670142742,14.278110261540169,14.842143182536182,NaN,NaN,NaN,15.568775762115319,15.732395246467032,NaN,NaN,15.697003810299865,14.1503717925765,21.847458675587028,21.847458675587028,21.993195549915313,NaN,20.87123443192514,NaN,20.453821656872396,NaN,NaN,20.83648067963132,NaN,20.87123443192514,21.03615441628,20.67514080990835,NaN,NaN,21.799714086992587,22.240570277706457,21.57228531950238,22.13941527144399,22.806878550088893,20.83648067963132,21.33562415037705,NaN,19.869095045833426,NaN,21.660218087288506,21.893746775405834,21.948685047891228,21.948685047891228,21.993195549915313,22.393939482658137,22.19248845575994,NaN,NaN,NaN,20.957354149126097,20.957354149126097,NaN
"1-Phenyl-1,2-ethanediol",19.533474991940103,21.158814952450467,19.73350380143754,19.363813402452735,21.33562415037705,21.28917036451266,19.836496176111527,19.126717404870323,21.28917036451266,19.767665707061283,20.757624219845212,19.49831002632055,19.767665707061283,20.252560034627503,21.249005677815184,21.475302381792005,19.91119356799036,20.757624219845212,21.118189275147675,20.285149166217668,20.04779836421476,19.70193387560983,21.118189275147675,21.073193919542305,19.767665707061283,21.118189275147675,21.073193919542305,18.761605023438435,21.073193919542305,20.323960553611673,19.533474991940103,19.330167551198027,19.466999569632065,20.87123443192514,22.64883878724547,23.426637006635033,21.893746775405834,22.13941527144399,23.252998208197848,23.426637006635033,23.887259823558153,23.63558315462553,23.887259823558153,21.948685047891228,21.893746775405834,23.826428080266883,22.44117246036038,22.7027878466654,22.595169167028274,23.826428080266883,23.056475296718723,23.63558315462553,22.858612898216396,21.893746775405834,23.47310542654462,23.20048609159265,22.595169167028274,23.056475296718723,22.19248845575994,23.252998208197848,22.489650694902025,22.858612898216396,22.956920107690127,22.858612898216396,23.426637006635033,23.887259823558153,24.15110002272825,22.240570277706457,22.858612898216396,23.826428080266883,23.15352281658361,22.54371823688108,22.858612898216396,22.806878550088893,23.252998208197848,23.761611453805916,23.47310542654462,23.52955530163893,21.847458675587028,23.47310542654462,24.30708903494744,22.044423488512308,21.42695555619607,22.909041518980185,22.858612898216396,24.012693359928875,23.826428080266883,23.826428080266883,23.69663144218099,23.826428080266883,22.858612898216396,23.252998208197848,23.106483956295904,22.595169167028274,21.893746775405834,22.33493912245732,23.369730229937627,22.595169167028274,22.806878550088893,23.47310542654462,21.756560595781767,NaN,NaN,NaN,20.597634017549996,NaN,NaN,19.869095045833426,20.488458548057668,NaN,NaN,NaN,NaN,20.285149166217668,20.252560034627503,20.080247199383944,20.014963555599007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.181487802488874,NaN,NaN,NaN,NaN,NaN,NaN,19.228040595242685,NaN,NaN,20.488458548057668,NaN,20.67514080990835,20.526868644550234,20.04779836421476,19.91119356799036
1-Phenylethanol,NaN,11.97819041850458,NaN,NaN,NaN,NaN,NaN,13.204802479853797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.513980822270014,NaN,NaN,NaN,13.800700922165284,NaN,NaN,14.842143182536182,NaN,NaN,NaN,NaN,15.654223002134046,NaN,16.017487775828236,NaN,16.017487775828236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.767665707061283,19.801813167771392,NaN,NaN,NaN,20.181487802488874,20.91211401018567,NaN,NaN,NaN,NaN,NaN,18.929190614745664,19.56792817044421,NaN,19.533474991940103,NaN,NaN,21.475302381792005,NaN,NaN,NaN,19.836496176111527,NaN,19.663100012333995,NaN,20.91211401018567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.254743610412506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.254743610412506,NaN,NaN,10.945107931240642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.81700396695956,7.0807714566945155,7.383376025917171,NaN,NaN,NaN,NaN,NaN,NaN
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",NaN,NaN,NaN,20.285149166217668,NaN,NaN,NaN,17.116452972412198,16.33331926838109,17.70885472020739,19.05920192248818,19.094035069274838,20.67514080990835,NaN,NaN,NaN,NaN,19.261204403407167,NaN,18.023895826383765,NaN,19.29985654256866,18.46039177415243,NaN,19.466999569632065,NaN,19.330167551198027,19.434436171321853,NaN,19.330167551198027,19.767665707061283,18.896537016381107,18.258605403763795,19.126717404870323,20.87123443192514,20.91211401018567,21.073193919542305,21.03615441628,20.87123443192514,20.957354149126097,21.03615441628,21.203783958156674,21.475302381792005,21.073193919542305,19.979075690193277,21.249005677815184,20.87123443192514,20.63740216557142,20.717649578281822,20.757624219845212,20.323960553611673,20.995487302037592,20.957354149126097,21.03615441628,20.422710135058562,21.158814952450467,20.757624219845212,20.7955138637401,20.597634017549996,21.203783958156674,20.392407841272703,20.392407841272703,21.203783958156674,21.249005677815184,21.615322667881024,22.33493912245732,20.995487302037592,22.044423488512308,22.09844462357361,21.073193919542305,20.995487302037592,NaN,19.91119356799036,20.358453827106576,21.118189275147675,20.995487302037592,NaN,20.63740216557142,20.87123443192514,21.073193919542305,21.33562415037705,21.118189275147675,20.252560034627503,20.422710135058562,NaN,NaN,20.526868644550234,20.87123443192514,20.151316438783468,21.42695555619607,20.717649578281822,20.422710135058562,NaN,21.660218087288506,20.757624219845212,21.615322667881024,20.7955138637401,20.323960553611673,21.615322667881024,20.358453827106576,20.118921129193335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.957354149126097,NaN,NaN,NaN,NaN,NaN,19.29985654256866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.847458675587028,NaN,NaN,22.044423488512308,NaN,NaN,NaN,20.717649578281822,NaN,NaN,NaN,NaN,NaN,NaN,20.560585259045272,21.799714086992587
